Ee Egamma t theta
45.5155 50.7229 0.138642 3.05836
50.9229 47.6759 0.793578 2.97935
48.3053 42.8395 -0.332982 2.9509
49.2151 46.7689 1.24289 2.83054
50.044 54.6999 -0.109399 2.64052
54.0839 48.978 -0.272886 2.80192
51.4565 47.8126 -0.12527 3.10557
44.8235 51.5914 -0.212044 3.01444
50.0728 49.9311 -0.205346 3.04507
50.7101 54.0056 -0.627331 2.71403
51.1635 49.8363 0.550918 3.07662
50.2523 47.674 -0.279373 2.7858
52.3158 51.8146 -0.434158 3.05082
54.6861 54.5827 0.241537 2.73707
53.3707 50.5653 0.272662 2.72885
46.6649 51.1987 -0.153663 2.92687
51.5507 50.9192 0.279596 2.88232
47.1433 50.5234 -0.546172 3.10965
47.0853 49.7734 -0.156736 2.8683
53.2714 54.2546 0.90518 2.84856
53.5946 43.796 0.793941 2.59703
49.7092 52.196 -0.392981 3.05782
53.1124 50.7775 0.721887 3.10394
51.0491 52.4633 0.625835 3.1105
53.4655 46.5645 -0.530451 2.67226
40.816 43.5845 0.20206 3.06355
52.6908 52.3583 -0.398004 3.03117
51.1158 50.4747 0.26435 2.86421
48.7189 46.3286 0.0196276 2.88907
43.8007 45.5056 0.254327 2.69652
47.8658 52.3729 -0.448588 2.82473
48.5487 52.8211 -0.731731 2.57778
51.1305 48.7014 0.102424 2.63265
52.923 49.6025 0.56511 2.63491
51.5032 49.7486 -0.226591 3.0442
51.8625 48.0075 0.252224 2.97886
50.4449 51.3508 -0.728711 2.75478
54.2291 50.9308 0.639252 2.77724
41.7047 54.6645 -0.287365 2.50997
48.1662 46.8711 -0.232733 2.98333
53.1672 46.9788 -0.405516 2.95313
44.4091 49.7657 0.832577 3.04902
53.3807 53.6707 -1.34301 2.91024
53.4571 51.0466 -0.367185 2.79899
51.0356 54.9758 0.225551 3.12701
50.7257 51.6623 0.261473 3.03373
44.2229 53.1009 0.00406901 2.61965
49.6183 54.1114 -0.459732 3.1379
53.0214 46.7196 0.371004 3.14022
54.8202 53.9386 -0.289263 2.67289
51.7211 54.1844 0.365779 2.77068
48.6836 51.254 -0.489663 3.06961
45.008 51.5203 0.0159674 2.82393
52.9772 54.2968 0.619336 2.58595
46.4317 53.0841 -0.452854 2.94921
47.8741 52.4419 -0.60003 3.04906
50.6819 54.7716 0.517097 2.94926
53.0117 49.445 -0.118462 3.07393
46.1305 49.7983 -0.00533847 3.10201
50.7672 51.7396 0.449413 2.99702
51.296 54.0722 0.232704 3.09611
43.1918 46.4688 -0.00542149 3.03024
53.9162 49.3524 -0.337582 3.13603
48.0002 51.0161 0.00165143 3.0222
47.014 49.1448 0.00829351 2.57173
45.7133 51.9514 0.021553 2.88559
47.284 52.7944 -0.567457 3.13924
53.7653 51.9157 0.0955457 2.83925
53.9016 54.5454 0.595515 2.90387
48.1547 48.5469 1.15161 2.75858
53.5807 48.4541 -0.194323 2.87621
49.7936 50.5574 0.154193 2.85463
53.584 47.7718 0.875561 3.11531
46.8956 53.1757 0.149767 3.14127
51.3005 49.371 -0.0161897 3.02811
49.0714 49.3762 0.095867 2.87801
51.7167 52.6638 0.54404 2.64812
47.3037 47.4501 -0.00333606 3.08454
50.5864 50.5308 -0.369193 2.73361
47.5519 53.6128 -0.999099 3.06949
42.8584 51.8965 -0.106179 2.9702
46.528 51.4891 -0.885462 2.56513
54.4368 53.905 -0.336087 2.90659
50.9011 51.0971 -0.281465 3
50.9471 52.0464 0.60706 2.94792
48.9443 48.9833 -0.583239 2.97018
53.3784 49.4726 0.22549 2.61029
50.5453 53.2568 0.894882 2.96806
53.3095 54.1282 0.00415628 2.71424
41.6333 51.8294 -0.617553 2.73334
51.3249 48.8563 -0.83556 3.08763
51.8247 48.1518 0.0791552 3.06361
47.9242 52.8327 0.103063 2.88562
41.956 51.7763 0.434721 2.85992
41.8323 45.5491 -0.572097 2.86836
53.0029 49.1042 0.171671 3.10568
53.4827 50.2854 -0.57759 2.71775
53.9346 50.4964 0.284431 2.60721
51.6239 50.4283 -0.142385 3.04548
48.6525 51.1972 0.194667 3.0869
47.2922 50.531 -0.0207187 3.06986
52.2705 48.4811 0.979886 2.94349
53.1372 47.0528 -0.190089 2.99199
53.7122 46.9849 -0.210614 2.93496
47.7153 50.3946 -0.532964 2.91653
53.0666 52.7853 -0.381674 2.99533
52.0628 52.451 0.488208 3.12837
48.6734 50.3812 -0.534746 3.10418
54.3112 49.635 -0.531416 2.95902
54.5373 50.44 0.506612 3.12304
54.1858 52.018 -0.129198 2.89345
54.781 50.172 -0.0218913 2.87743
51.0962 51.0328 -0.487056 3.03454
42.9573 49.5426 0.014853 3.00765
54.1944 50.2721 -0.0632016 3.06597
53.9993 45.7637 -0.782975 2.83213
54.5537 45.9795 -0.0835557 3.12393
45.8894 51.1864 -0.0135313 2.53582
47.9177 46.394 0.132167 3.10595
49.868 51.4085 -1.44062 2.48314
50.2089 50.8611 -0.483264 3.13751
50.9174 53.9957 -0.0146859 2.8454
52.4466 48.1358 0.248477 3.13352
54.2028 49.5149 0.404267 2.86511
48.296 50.7838 -0.357592 2.95633
53.9852 52.4591 -0.234587 2.82879
46.9542 54.8802 0.128455 2.70998
54.1049 50.9296 0.38232 2.67758
48.635 48.0882 0.0339532 3.13115
54.7732 48.054 -1.17509 2.33224
50.6915 48.8239 -0.483732 2.86779
49.7193 47.8939 -0.353721 3.08236
54.0987 47.367 0.787676 2.97998
47.6316 52.5412 -0.652726 2.87955
52.4789 47.8812 -0.416413 3.03295
51.2583 47.2847 -0.279903 2.87211
54.5653 49.0848 0.0638079 3.07802
49.313 48.6768 -0.143776 3.00798
48.3847 45.224 -0.0899054 2.8429
53.5022 50.3431 0.196007 2.9839
54.9779 52.5172 0.112027 2.91997
48.0626 51.5229 0.557198 2.98656
53.449 51.7083 -0.160413 2.77946
54.7257 51.9645 -0.404336 2.95845
54.0485 47.6233 -0.330125 2.85626
53.4614 53.8429 -0.112326 2.91839
53.9978 52.1447 0.2526 2.88978
51.3906 49.8776 -0.232634 2.9962
53.167 45.6457 0.440045 3.08126
51.9796 50.4646 -0.448345 3.02483
52.7247 47.2988 0.148445 2.80997
51.9162 47.8955 -0.120795 3.03854
52.7881 47.3784 -0.0263038 3.11402
50.3525 54.32 0.263256 3.05414
47.1889 49.3701 0.0489781 2.76201
43.9696 47.6665 -1.22239 3.00345
48.1576 54.6171 -0.108216 3.05402
53.5838 46.6598 -0.574485 3.11997
45.4348 52.7829 -0.22747 3.03726
44.8188 51.6834 0.55373 2.77055
51.8999 53.6442 -0.136127 2.86609
52.7192 53.9687 -0.328727 3.02991
51.8812 53.1929 -0.67344 2.93751
52.2254 47.5372 0.177458 2.97671
54.6057 54.7878 -0.398559 2.80638
52.6088 48.2309 -0.116584 3.0744
53.4485 51.9273 -0.572366 2.73429
50.212 51.9287 0.643815 3.01124
47.821 53.9984 0.375643 2.90935
50.1534 53.567 0.2051 3.02802
53.2768 54.4375 0.358158 2.67235
49.855 53.9026 0.0471856 3.12284
52.7023 45.4063 -0.0914255 2.75306
53.6607 45.6516 -0.624597 2.90761
49.7672 47.3507 -0.128102 2.51003
48.7315 46.2324 -0.662475 2.96243
48.5535 50.9036 0.257086 2.88596
49.6944 53.7723 0.111732 3.04596
51.0671 49.0299 -0.16265 3.09737
51.4664 45.3994 -0.619186 3.07954
47.7071 52.4354 -0.797956 3.05591
50.7307 50.6807 -0.172958 2.80371
47.9749 43.0401 -0.50322 3.04494
53.4753 52.6039 0.579421 3.13747
51.7959 45.7339 -0.663499 2.75725
54.5877 52.1517 0.384063 2.75108
50.3141 50.9625 -0.201523 2.82861
51.1502 42.377 -0.979131 3.07271
50.2842 40.459 -0.38406 2.97676
48.913 44.5321 0.0275533 3.01211
52.6367 52.4694 -0.796688 2.72146
52.2472 52.0162 -0.0713358 2.93595
47.5014 54.6146 0.511312 2.85674
53.9034 53.9436 0.34112 2.93369
52.0143 48.0631 0.0811834 3.1081
50.9335 50.8625 0.339632 2.60532
54.2001 46.3277 0.930623 2.81736
52.4923 41.9266 -0.108431 2.502
50.3023 48.105 0.610622 2.35557
48.965 50.3841 0.261672 2.97356
50.6444 46.7983 -0.17095 3.05291
50.854 53.7288 0.151183 3.1253
51.5173 52.9359 -0.43642 2.76882
43.8554 51.3317 0.553865 3.06727
49.7909 45.4921 -0.523401 2.22237
51.4835 47.23 0.183033 3.09218
49.8207 49.6463 0.840593 2.96339
52.9745 46.8358 -0.0748938 2.99899
52.3548 51.0424 -0.183819 2.75445
51.6856 47.7544 0.843283 3.13451
46.3252 49.6758 -0.0692263 2.65354
47.3406 43.9985 0.48548 3.03785
51.6012 47.9954 0.110791 2.94742
50.9598 52.715 0.548317 2.9587
49.0342 54.4664 -0.318249 3.04644
53.2359 50.4825 -0.48854 3.1102
54.4765 44.8836 0.467337 2.96301
51.3853 48.174 0.865857 2.80281
51.4826 52.4632 -0.00133965 2.9097
54.9892 49.0531 -0.246774 2.99873
44.0372 51.3382 0.397142 3.09284
54.6559 46.024 -1.0049 2.68491
50.0752 54.024 -0.549235 3.07249
53.2492 53.7149 -0.88028 2.96578
45.8946 48.7784 -0.313866 3.01929
52.2899 40.3246 -0.296735 2.71671
49.1173 42.2464 -0.692414 2.76148
50.7755 52.8209 0.962521 3.10367
46.6333 50.389 0.0948989 3.07463
49.2317 52.9042 -0.184875 2.89261
47.8803 53.8863 -0.0659296 2.72967
49.8512 53.9366 -0.242835 3.08434
49.2927 51.1484 -1.01758 2.94221
47.4047 43.2351 0.144955 3.03538
48.9128 46.7538 -0.519276 2.94956
49.1323 48.7661 -0.545376 2.91061
51.3382 49.0882 0.0772115 3.05127
47.161 51.9208 -0.000104721 2.83803
48.5185 46.2772 0.645039 2.87921
47.0478 45.3177 -0.914943 2.59254
51.2294 44.8129 0.346995 2.87602
50.6904 50.3377 -0.552303 2.62884
44.456 51.7148 -0.152475 2.9602
53.8232 43.9217 0.28049 3.11155
52.9412 49.9295 -0.402702 2.57256
52.3688 51.2834 0.412876 3.04942
52.7906 52.5868 0.11629 3.11519
54.6579 52.4732 0.245282 3.10397
52.0293 48.7881 -0.275119 2.6824
40.8264 52.7745 0.933677 2.9178
51.8676 51.4107 0.637355 2.62465
51.7929 48.8015 -0.448804 2.88942
51.3679 46.2215 0.184006 2.85478
52.6523 52.729 -0.233162 3.0679
52.2711 53.1385 -0.323213 3.12577
41.3111 48.2942 0.208253 2.76131
54.1158 51.6158 0.0708961 3.02202
48.5139 47.8074 -0.39535 2.78655
48.2059 47.2456 -0.880904 2.87124
53.0168 49.4157 -0.147389 2.94477
47.7944 42.7614 -0.425179 3.11302
41.3469 53.4973 0.0313307 2.72395
53.7394 51.4495 -0.142188 3.02357
53.145 50.043 0.00912688 3.0515
51.8979 49.5231 -0.584295 2.99217
54.4331 48.9019 -0.666394 2.469
54.8814 51.831 0.183076 2.96518
44.3339 51.0349 0.189638 2.90183
52.8659 51.7941 -0.42093 3.02091
51.4781 50.0625 -0.299877 2.93544
51.387 49.345 -0.519684 2.92554
46.0085 53.7318 0.810569 2.91391
41.6054 47.1569 0.622703 2.77027
48.9174 46.2289 0.502466 3.07521
48.5083 47.3921 0.333662 3.07878
50.4789 45.4729 0.0607424 2.97361
54.9594 44.2281 1.14821 2.97662
45.6468 45.9924 0.3696 3.11254
52.6412 53.8721 0.828799 2.78549
50.6085 50.2341 0.902296 2.64673
53.9507 48.0833 -0.824428 2.83502
45.348 53.906 0.33674 2.76635
53.6372 53.3604 -0.674268 2.93133
49.8565 54.7477 0.20627 3.05395
51.1211 47.9484 -0.0971898 2.90476
45.7802 51.0012 0.28208 2.89598
47.837 52.9295 -0.361652 2.9055
47.1048 47.6162 -0.413849 2.60446
54.2909 53.2878 -0.884117 3.0218
54.8145 42.9891 -0.175275 2.83566
40.9604 52.9925 -0.0965486 3.01477
46.4008 52.1934 0.844153 3.09323
40.271 48.9833 -1.12059 2.97636
48.6789 53.513 0.0195277 2.81549
47.2201 46.8433 -0.240072 2.80756
48.3018 52.7556 0.0632456 3.1131
53.2148 52.4028 -0.411144 2.93282
50.6931 51.6889 -0.455125 2.86535
52.3158 52.0603 -0.13749 2.72283
46.8105 48.6501 -1.24908 3.07363
53.2426 54.3567 -0.0449455 3.11346
52.7305 52.3687 0.300874 2.80929
44.1548 41.2801 0.379211 2.9085
48.0504 52.1367 0.13954 2.48133
47.4034 53.9452 0.82444 3.01279
47.5306 50.2936 -0.941493 3.05653
49.1177 46.8504 -0.223328 2.79172
44.9776 52.3673 0.25719 2.7804
52.3959 45.0455 -0.617115 2.76291
51.622 52.6961 0.19089 3.08599
50.5087 52.2747 0.180141 2.66926
50.4822 42.0738 -0.11353 3.08232
48.8197 51.9597 0.461549 2.98329
51.5309 45.8685 -0.871404 2.66825
53.0258 53.1954 -1.05717 3.01498
52.2486 53.6991 0.0826488 2.96799
48.0966 54.9483 0.644378 2.90467
52.9912 50.2056 -0.0977773 2.79069
53.0677 48.2706 0.657711 2.98605
49.7063 53.7921 -0.235524 3.00536
54.4212 51.0068 0.283302 2.87693
48.5116 53.3031 -0.39116 2.82645
52.6406 48.7091 0.31217 3.11886
46.659 50.9141 0.197195 2.80657
50.6097 45.3367 1.13881 3.01071
50.5166 52.6109 -0.802275 3.13719
47.2562 49.6385 -0.790991 3.02263
51.6283 48.5222 -0.596798 2.91397
53.2468 54.3723 0.102075 2.94572
46.335 52.3238 0.82995 3.07178
52.3284 50.6391 -0.590476 2.71499
49.874 53.4042 -0.709562 2.83833
51.4834 54.5867 -0.0550296 2.62544
51.9269 47.4971 -0.109176 2.93424
50.4423 52.718 0.73915 3.02715
43.6803 51.7893 0.302453 3.08529
52.1569 52.8703 -0.249859 2.96628
52.5106 47.0485 -0.493328 3.10283
49.1781 48.8738 -0.838605 3.01111
52.8205 52.9645 0.370465 3.03762
49.982 47.6829 -0.809063 2.90735
48.6303 52.4876 -0.453802 3.10968
51.0538 43.5614 -0.303752 3.06141
44.1523 50.6913 -0.208642 2.55238
48.1479 51.4847 0.129211 2.96165
43.472 48.015 -0.318826 2.98702
53.4013 53.3999 -1.07159 3.06142
49.2318 47.3037 -0.936437 2.79403
49.5999 51.8091 0.251812 3.0871
49.8825 50.6542 -0.635464 2.9456
51.2048 50.1895 -0.10663 2.90034
47.2857 52.6367 0.827493 2.93426
50.967 50.717 0.095581 3.06143
53.3102 54.9648 -0.484004 3.09839
45.4477 54.5959 0.0732863 3.02972
52.8595 48.0437 -0.702684 2.90282
46.7087 48.6295 0.113873 3.03764
54.046 54.7664 0.834231 2.69916
54.3789 48.3643 0.325722 2.89464
47.8207 50.5145 0.153917 2.83883
51.582 46.5138 0.329816 2.97148
49.4776 52.9465 0.364073 3.00043
49.138 50.8612 0.360463 2.90256
53.4548 54.2005 -0.492787 2.88676
49.4116 51.2539 0.187286 3.05025
54.419 45.9426 -0.377765 2.71307
50.5108 50.8049 0.272058 2.71012
48.6178 53.1821 0.0589787 3.10677
49.2349 54.3713 1.25938 2.56915
48.6862 53.1049 -0.159108 2.75003
50.4372 53.6718 0.776323 2.68423
53.4953 42.1787 0.334916 3.13666
51.7735 48.6417 0.355468 2.82662
48.7985 52.6489 -0.101589 3.12354
44.697 54.3321 0.111711 2.82351
52.4231 52.2011 0.0717376 3.13848
54.3365 46.4283 0.124309 2.78863
45.736 53.1168 0.150972 2.95657
53.0241 49.7385 0.380216 2.9179
50.1548 46.6092 0.437513 2.60926
48.5995 48.1631 -1.132 3.08923
53.6063 50.9529 -0.0705817 2.89195
54.7722 53.5269 0.0968521 3.12113
49.3435 51.322 0.626433 2.85051
45.4035 46.3941 -0.799743 3.00087
49.7145 52.9538 0.329388 3.13775
52.77 41.9091 -0.434371 3.00034
51.7003 51.3058 -0.00172492 2.84778
45.7374 54.1388 0.204915 3.01797
53.3916 53.6164 0.527354 2.83415
50.9208 50.7995 0.491305 2.9715
48.822 51.8927 0.448245 2.85461
46.727 46.5623 0.11426 2.89237
54.7282 53.8602 -0.248054 3.0337
51.9464 54.8206 0.582135 2.97673
43.994 48.4678 0.261012 2.95205
46.5299 51.8277 -0.244413 3.00891
54.476 51.3946 0.38372 2.42725
51.0411 53.0688 -0.27605 2.66413
52.0592 52.1685 0.571094 3.08046
43.3795 51.4813 0.269919 2.91726
54.4286 54.516 -0.47005 2.81728
46.0997 47.5093 1.0856 3.01495
54.4059 48.1397 -0.0591163 2.90101
44.6776 45.338 0.17174 2.72517
51.6246 49.4871 0.719461 2.8774
51.7568 45.7803 0.434596 2.88805
42.3179 51.3896 -0.60488 3.03044
46.288 52.5285 0.125987 3.05035
53.0269 49.3637 0.414558 2.94246
50.5742 49.9082 0.595967 3.0833
48.0243 42.6855 1.04085 2.61948
51.9903 44.6624 -0.319476 2.88005
44.8051 51.1252 0.576391 2.78331
49.1277 54.5139 -0.286677 2.66456
48.5569 53.6991 -0.442161 2.71543
50.59 47.1757 -0.527714 3.06698
54.5879 48.707 -0.481132 3.06996
48.4656 49.4428 0.0320016 3.09779
50.4168 48.9405 0.239253 3.03545
51.2733 49.6163 0.718961 3.13209
49.0048 46.1998 0.445071 2.82176
46.0072 53.3486 -0.474818 3.0925
49.4074 54.7817 0.3607 2.9061
44.6694 48.5692 0.305683 2.88892
54.4255 49.1106 -0.310999 3.06972
54.4339 54.4157 0.64855 3.0438
54.8377 52.0971 -0.757325 2.9365
48.8004 49 -0.934919 2.98655
53.8083 51.3081 -0.360395 2.86005
51.8987 46.0147 0.109799 3.13193
53.5803 51.9298 0.138553 2.71408
50.5007 53.4443 0.24412 2.51504
46.9404 53.6992 0.265363 3.10683
51.343 48.8151 -0.0137841 2.98705
47.6418 52.6698 -0.540731 3.08428
52.9188 50.2026 0.288495 2.89303
50.0908 47.0323 -0.282118 3.09029
54.1409 50.2146 0.33796 2.78284
50.4909 51.0078 0.34275 2.921
46.726 47.7793 -0.194035 3.05325
53.5988 50.6673 -0.278766 2.67737
54.9666 50.9477 -0.612395 3.07723
50.3268 52.7651 0.306675 3.10622
51.07 48.8834 -0.265373 3.04738
43.2516 52.9923 0.446904 2.68882
47.5347 52.023 -0.533648 3.01417
52.487 50.6895 0.341365 2.88924
51.2072 47.9696 -0.390476 2.72717
52.5079 53.8641 -0.804426 3.13438
54.0057 48.2961 -0.353809 2.81754
50.4513 49.8588 0.173949 3.07028
48.8442 48.6208 0.507931 2.95146
53.2871 54.2877 -0.390309 2.39876
52.6126 47.3606 -1.0925 2.43952
53.1378 54.2769 -0.167395 2.8975
50.4465 48.4917 -0.562423 2.8768
51.06 50.6841 0.506949 2.91951
50.4013 49.3773 -0.0286386 3.11567
40.3374 49.9665 0.699227 2.89969
42.3683 46.3461 -0.0557815 2.83706
44.4422 46.107 -0.765569 2.97566
51.3808 49.4553 -0.211765 2.96678
48.1347 50.874 -0.47134 2.85179
54.1668 52.345 -0.0579242 2.65295
45.5817 53.6634 -0.0530173 3.05818
54.9822 50.8372 -0.255172 2.7452
54.3455 53.7014 0.554947 3.11193
43.9722 52.068 0.820882 3.12449
54.8761 52.8308 -0.311576 2.85047
50.5637 53.8667 -0.439806 3.10019
50.4707 52.5549 0.259691 2.9983
47.7257 46.7926 0.263097 2.65625
46.2081 53.5205 -0.217719 2.87423
45.2021 49.9849 -0.644223 2.77596
44.5246 52.9316 0.812271 3.07896
51.477 54.3966 0.786603 3.06137
50.9729 46.0485 -0.526898 2.88042
50.9301 52.9693 0.246283 2.82337
53.4149 40.5223 0.346954 2.91097
51.3084 50.6964 -0.0998338 3.07349
48.2617 54.8923 0.412631 2.82002
45.9788 50.6457 0.0713619 2.82949
54.4961 40.7858 -0.373543 3.11678
48.5068 47.9677 1.02936 2.97129
42.1223 50.6124 -0.33582 3.08572
50.628 53.1456 0.378051 2.99692
54.3251 51.6636 0.275945 2.88694
53.2536 54.3415 -0.493429 3.0602
47.656 53.2524 0.311932 2.88675
50.6016 54.5508 -0.284641 3.12784
50.3686 52.0105 -1.21485 3.0436
49.0739 42.9217 0.213672 3.12955
48.5427 45.6821 0.510374 3.13044
50.3923 53.398 -0.0915914 2.73318
52.6202 50.9821 -0.281362 2.37585
46.9574 47.7449 0.270042 2.99328
54.8371 52.1373 0.234694 3.10182
53.4938 51.0553 -0.162114 2.80977
51.8354 49.0631 -0.175806 3.01522
50.9523 52.807 0.63903 3.02405
46.6055 48.8789 -0.00844693 3.0678
53.1239 47.8084 -0.677349 2.90107
54.3973 45.1872 -0.0386547 3.10772
52.8759 49.1719 0.169549 3.10025
54.4383 43.1187 -0.0088229 2.90519
54.9203 54.8502 0.558207 2.86668
45.0618 50.188 0.319775 2.92354
47.1571 46.7452 0.0501932 2.7915
50.7595 50.4025 0.0988094 3.08583
42.3473 54.3075 -0.341301 2.75315
54.2283 54.8843 0.17348 3.04119
54.6142 48.5461 -0.117873 2.77636
45.0885 54.9902 0.0659889 3.07761
45.0165 52.4959 -1.10891 2.94367
47.6368 51.0513 0.166452 2.97587
50.8123 52.9807 0.551904 3.08109
44.2309 52.1933 -0.613618 2.91573
50.666 42.1692 -0.135939 2.92572
52.8266 52.5251 -0.243483 3.12757
50.0052 48.6447 -0.600511 2.96814
46.6861 52.8335 -0.758276 2.75848
49.0915 42.5782 0.623014 2.81239
52.3562 53.4473 1.43112 3.02952
54.2828 52.0911 0.416979 2.77086
53.8305 51.2854 0.0598298 3.02237
46.2759 53.3072 0.275781 2.97196
54.321 50.8509 -0.0253794 3.06649
48.1125 48.7516 -0.211357 2.93807
51.4285 47.2814 0.0712282 3.12438
54.8409 53.8804 0.370369 3.00927
47.4878 52.5045 -0.225498 2.9524
53.0833 41.9751 -0.391654 2.99497
51.3261 50.3758 -0.23835 2.95111
44.0812 50.5102 0.285271 2.95934
49.1171 51.8672 -0.239605 2.79603
53.5431 41.8365 0.0641046 3.03123
45.5342 51.9141 -0.372338 2.91496
52.2172 45.9477 -0.212945 2.94156
47.9825 49.0881 -0.427308 2.90634
49.1862 42.2932 0.313048 2.72508
47.3128 51.192 -0.470737 3.01914
43.236 54.9016 0.768929 3.02477
52.6764 43.2719 0.411245 3.05805
53.0285 51.9716 0.308371 3.06352
53.5268 51.652 -0.58921 3.07302
50.101 44.591 0.249941 2.93345
49.8558 54.2717 -0.418502 3.12401
49.061 49.1959 0.240912 2.84398
50.5646 49.121 0.843761 2.79463
51.1543 54.8996 0.0724525 2.8398
48.9158 47.5995 -0.349052 3.01153
54.8958 49.5766 0.459099 2.79345
46.6132 50.7186 -0.418235 3.07142
49.8822 44.2843 -0.369004 2.61228
53.0636 49.9979 0.0111499 2.99757
51.0625 45.3398 0.190901 2.9773
47.5765 42.5654 -0.00437798 3.03019
50.7561 47.9998 -0.0559318 3.09354
47.7263 50.6431 0.0357539 3.09275
51.7777 50.9159 0.395494 3.04466
54.8683 52.4429 0.598293 2.9841
54.1779 43.207 -1.12248 3.00559
48.7471 54.4879 -0.546452 2.88426
50.8544 54.861 -0.0340234 3.01097
47.9933 40.9195 0.282555 2.94769
52.9603 49.7858 0.0501857 3.09654
49.6434 47.6986 0.170858 3.02407
46.5639 54.1253 0.611522 2.89267
50.8361 49.4049 0.837512 2.68767
46.1541 46.6156 -0.633947 2.46075
50.2497 46.2172 -0.368908 2.98706
45.9509 44.6867 0.0644616 2.87996
50.165 45.4706 0.143434 3.09187
44.1778 46.1047 -0.115687 2.99133
51.9935 54.3945 0.216695 3.12457
51.4703 53.2246 0.832758 3.06976
46.0261 49.7321 0.450409 3.0886
51.2878 51.689 -0.458519 2.95342
49.5021 45.9599 0.0817372 3.03108
47.4869 47.2572 0.429269 3.09272
53.3917 46.1282 0.63912 2.65958
52.8184 47.0151 -0.239625 3.01295
52.2409 47.4319 -0.012489 3.12654
44.7832 52.6811 -0.446239 2.99762
50.5734 52.9918 0.658286 2.74194
52.2523 49.0419 -0.679321 3.03007
53.9686 48.9162 -0.0300434 3.1061
51.6517 45.4398 -0.0772208 2.87394
50.3662 47.0526 -1.21725 3.03142
54.5136 49.3434 0.174027 3.01567
46.718 49.0821 1.03942 2.81445
47.0188 54.1068 -0.221524 2.84918
46.4428 52.4716 -0.729632 2.95712
52.1085 47.5405 0.653537 2.65586
50.4926 51.2999 -0.239206 2.65268
47.6214 44.9632 0.128216 3.13115
48.4234 54.6816 0.462859 2.99257
51.9045 53.0736 -0.531885 2.84427
50.1737 45.6605 0.0482982 2.88506
54.1213 47.0117 1.06762 2.88752
54.8354 53.4848 -0.334309 3.09416
47.5608 52.8961 0.724719 2.95942
51.8297 43.951 -0.995028 2.92505
50.4263 54.7528 -0.209371 2.93821
46.3287 49.5944 0.515241 3.08056
45.1999 51.8485 -0.110481 2.86747
48.3287 49.9926 -0.622974 2.76065
51.5347 46.0137 -0.38247 2.79569
46.26 46.9299 0.0409192 3.02566
51.7187 53.152 0.883728 2.75951
51.8243 52.0704 -0.482688 2.88566
54.0283 47.9043 -0.522772 2.68227
53.2211 53.0836 0.841328 3.05436
50.5584 51.4154 -0.212024 2.82395
49.203 50.3159 0.764371 3.04684
50.665 43.8804 -1.17324 2.82383
51.6729 49.7757 0.165187 2.89862
53.0587 48.7904 -1.60607 2.61738
49.2954 54.68 0.0973465 3.12547
47.0684 40.4937 0.523215 3.11555
53.4882 51.4493 0.764386 3.05233
47.7513 52.4656 -0.258025 2.65486
50.7939 52.5914 -0.795043 3.03403
48.8584 52.8163 0.388495 3.08292
48.2142 48.4746 0.182482 3.10647
47.2709 52.6562 -0.152615 2.76605
53.507 54.6722 0.893775 3.05844
49.4902 54.4769 -0.806461 2.77058
53.49 50.7381 1.09973 3.11057
52.1273 52.062 -0.439197 2.77506
51.6909 54.0443 -0.557465 2.79964
54.6629 54.4199 -0.511785 2.83027
54.0397 48.4933 0.664995 2.90334
51.8073 53.1637 -0.145847 2.99785
49.4499 49.8457 0.103017 2.5759
53.4377 42.4168 0.0702542 2.89312
53.9707 52.3215 -0.394887 2.80373
47.4505 52.5253 0.502476 3.137
53.536 53.1844 -0.30503 2.94679
52.736 52.8489 -0.220346 3.0501
52.3665 53.7149 -0.0810275 3.07805
46.526 54.5058 -0.102043 3.0634
51.1486 51.1473 -1.00814 2.93645
49.7833 53.988 -0.295779 2.85821
52.1517 52.892 0.0888923 3.04223
52.3285 53.0322 0.105941 2.69185
50.0799 54.1045 -0.090983 2.92909
43.813 53.7603 0.843126 2.82804
49.8084 54.4803 0.182371 3.09642
52.248 50.6711 -0.142306 2.90026
53.4284 49.032 -0.811411 3.07266
53.9236 54.3822 0.0288171 3.09816
52.4118 53.1607 0.460686 2.99783
49.2305 50.2593 -0.014821 2.78018
53.1421 48.7327 0.351629 2.79712
53.5075 43.2385 0.137615 2.97195
45.9704 41.3269 0.0335643 2.88699
52.9569 49.063 -0.275908 2.97208
48.9074 50.9795 -0.408754 2.87184
51.3762 50.3882 -0.27185 2.75741
50.094 50.3323 0.248367 2.94164
52.057 48.5428 0.0407695 3.09619
44.3325 50.659 0.221314 2.80538
54.6094 54.2604 -0.468793 3.04775
51.5641 53.1217 -1.12975 3.06695
53.518 44.4986 0.209609 2.70041
52.0864 41.5788 -0.133582 3.05712
50.2875 51.901 0.338758 2.92457
42.9318 46.1584 -0.832422 3.1405
51.4964 47.4433 0.411681 2.80519
45.2681 54.8435 -0.675549 3.0295
48.4998 51.9186 0.314677 2.82588
51.6549 51.7764 -0.774265 3.11698
52.1771 47.2005 -0.223018 3.03784
50.6179 51.677 -0.337004 2.94762
53.9524 47.0577 0.76262 2.85346
50.3958 51.8519 -0.112688 2.81027
48.764 49.3078 -0.606324 3.07964
47.6286 50.8555 0.891115 3.00033
45.1242 50.4547 -0.269263 3.00984
53.7795 49.5056 0.479223 3.10121
51.538 52.2494 -0.0167712 2.78408
52.7297 50.8182 0.256573 2.99691
53.9673 54.8325 -0.547776 2.79408
